"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif"
"73","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r01y27g01b01.jpeg","Stim\r04y39g24b15.jpeg",1,4,27,39,1,24,1,15,-3,2,0,1,0,1,1,9.674,2.235,0,5.264,1,"rød","9_11",3,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"74","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r14y10g15b15.jpeg","Stim\r15y05g12b10.jpeg",14,15,10,5,15,12,15,10,4,-4,1,0,1,0,1,1.404,2.117,2.386,0,1,"rød","9_11",1,0,1,1,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"75","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r02y19g24b04.jpeg","Stim\r04y39g24b15.jpeg",2,4,19,39,24,24,4,15,-4,3,0,1,0,1,1,2.177,1.789,0,1.975,1,"rød","9_11",2,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"76","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y31g06b08.jpeg","Stim\r17y11g38b07.jpeg",21,17,31,11,6,38,8,7,-4,4,0,1,1,0,0,1.773,1.369,0,1.548,1,"rød","9_11",-4,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"77","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r05y40g33b16.jpeg","Stim\r08y23g10b29.jpeg",5,8,40,23,33,10,16,29,4,-2,1,0,1,0,1,3.141,2.354,3.796,0,1,"rød","9_11",3,0,1,1,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"78","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r10y37g07b02.jpeg","Stim\r06y14g31b25.jpeg",10,6,37,14,7,31,2,25,4,-3,0,-1,0,1,1,1.145,1.457,0,1.214,1,"rød","9_11",-4,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"79","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r09y06g26b32.jpeg",6,9,14,6,31,26,25,32,4,-3,1,0,1,0,1,1.843,1.339,1.916,0,1,"rød","9_11",3,0,1,1,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"80","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r12y09g30b18.jpeg","Stim\r10y27g22b14.jpeg",12,10,9,27,30,22,18,14,4,-3,-1,0,0,1,1,1.819,2.099,2.679,0,1,"blå","9_11",-4,0,1,0,"Left_lead","Male","Male","surrender",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"81","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r10y02g36b05.jpeg","Stim\r04y28g27b06.jpeg",10,4,2,28,36,27,5,6,4,-2,0,1,1,0,1,1.906,1.769,0,2.152,1,"blå","9_11",1,0,1,1,"Right_lead","Male","Male","surrender",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"82","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r04y16g13b13.jpeg","Stim\r15y05g12b10.jpeg",4,15,16,5,13,12,13,10,-3,3,0,1,1,0,0,1.365,1.578,0,1.263,1,"blå","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"83","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r13y24g05b28.jpeg",6,13,14,24,31,5,25,28,3,-2,0,-1,1,0,0,1.691,1.571,0,1.912,1,"blå","9_11",3,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"84","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r17y20g40b07.jpeg","Stim\r09y07g06b09.jpeg",17,9,20,7,40,6,7,9,4,-2,1,0,1,0,1,1.297,2.01,1.113,0,1,"blå","9_11",2,0,1,1,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"85","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r16y21g04b04.jpeg","Stim\r17y11g38b07.jpeg",16,17,21,11,4,38,4,7,4,-3,0,-1,1,0,0,1.118,1.399,0,1.181,1,"blå","9_11",3,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"86","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r22y35g09b11.jpeg","Stim\r09y07g06b09.jpeg",22,9,35,7,9,6,11,9,-2,1,0,-1,1,0,1,3.815,2.556,0,3.192,1,"blå","9_11",-2,1,0,0,"Right_lead","Male","Male","surrender",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"87","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y14g08b23.jpeg","Stim\r09y17g32b21.jpeg",11,9,14,17,8,32,23,21,2,-2,0,-1,0,1,1,2.535,2.581,0,1.68,1,"blå","9_11",-2,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"88","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y24g16b04.jpeg","Stim\r21y31g06b08.jpeg",21,21,24,31,16,6,4,8,4,-1,0,-1,1,0,0,1.799,1.78,0,1.811,1,"blå","9_11",4,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"89","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r08y09g09b11.jpeg","Stim\r03y06g12b09.jpeg",8,3,9,6,9,12,11,9,3,-2,1,0,0,1,0,0.99,1.035,1.346,0,1,"blå","9_11",-2,0,1,1,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"90","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r15y16g12b03.jpeg","Stim\r02y19g24b04.jpeg",15,2,16,19,12,24,3,4,-3,4,-1,0,0,1,0,1.417,1.231,1.41,0,1,"gul","9_11",3,1,0,0,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"91","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r15y17g24b30.jpeg","Stim\r19y15g35b05.jpeg",15,19,17,15,24,35,30,5,-4,4,0,1,1,0,0,1.936,2.086,0,1.501,1,"gul","9_11",-2,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"92","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y26g25b38.jpeg","Stim\r05y28g23b30.jpeg",11,5,26,28,25,23,38,30,-3,4,1,0,0,1,1,1.851,1.447,2.295,0,1,"gul","9_11",2,1,0,1,"Left_lead","Male","Male","surrender",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"93","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r09y15g18b07.jpeg","Stim\r08y12g20b03.jpeg",9,8,15,12,18,20,7,3,-4,2,-1,0,1,0,1,1.379,1.791,1.562,0,1,"gul","9_11",-3,1,0,0,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"94","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r19y15g35b05.jpeg","Stim\r12y12g14b26.jpeg",19,12,15,12,35,14,5,26,-2,4,0,1,1,0,0,1.64,1.753,0,1.411,1,"gul","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"95","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y31g06b08.jpeg","Stim\r01y27g01b01.jpeg",21,1,31,27,6,1,8,1,-4,4,-1,0,1,0,1,2.077,1.555,2.793,0,1,"gul","9_11",-4,1,0,0,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"96","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r22y23g20b06.jpeg","Stim\r21y24g16b04.jpeg",22,21,23,24,20,16,6,4,-3,2,-1,0,0,1,0,1.632,2.08,1.272,0,1,"gul","9_11",1,1,0,0,"Left_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,1.09130818708453
"97","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r02y19g24b04.jpeg","Stim\r19y15g35b05.jpeg",2,19,19,15,24,35,4,5,-3,4,0,1,1,0,0,1.051,1.48,0,2.158,1,"gul","9_11",-4,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"98","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r09y17g32b21.jpeg","Stim\r07y14g27b22.jpeg",9,7,17,14,32,27,21,22,-3,4,0,1,1,0,0,1.619,1.183,0,1.126,1,"gul","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"99","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r17y12g19b18.jpeg","Stim\r21y24g16b04.jpeg",17,21,12,24,19,16,18,4,3,-4,0,-1,0,1,1,1.878,1.803,0,1.278,1,"grøn","9_11",-3,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"100","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r07y14g27b22.jpeg",6,7,14,14,31,27,25,22,4,-4,0,-1,0,1,1,1.958,1.881,0,2.423,1,"grøn","9_11",-4,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"101","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y19g29b08.jpeg","Stim\r05y40g33b16.jpeg",6,5,19,40,29,33,8,16,4,-4,0,-1,1,0,0,1.255,1.683,0,1.174,1,"grøn","9_11",4,0,1,0,"Right_lead","Male","Male","stick",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"102","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y14g08b23.jpeg","Stim\r13y24g05b28.jpeg",11,13,14,24,8,5,23,28,-4,4,0,-1,1,0,1,1.275,1.005,0,1.014,1,"grøn","9_11",-3,1,0,0,"Right_lead","Male","Male","surrender",0.191774498901944,0.226543558617649,0.174459260801424,0.207588984760454,0.916331437658813
"103","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r14y08g21b39.jpeg","Stim\r18y13g28b06.jpeg",14,18,8,13,21,28,39,6,2,-3,-1,0,1,0,0,1.07,1.5,4.155,0,2,"rød","12_11",4,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"104","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r09y06g26b32.jpeg",11,9,10,6,6,26,19,32,1,-4,1,0,0,1,0,1.874,2.336,5.858,0,2,"rød","12_11",-2,0,1,1,"Left_lead","Female","Male","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"105","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r09y17g32b21.jpeg","Stim\r13y33g08b23.jpeg",9,13,17,33,32,8,21,23,1,-4,-1,0,1,0,0,2.503,1.666,2.395,0,2,"rød","12_11",4,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"106","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r21y01g04b27.jpeg","Stim\r18y13g28b06.jpeg",21,18,1,13,4,28,27,6,1,-4,-1,0,0,1,1,1.925,1.271,1.975,0,2,"rød","12_11",-3,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"107","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r10y07g11b10.jpeg","Stim\r14y10g15b15.jpeg",10,14,7,10,11,15,10,15,-1,4,0,1,0,1,1,1.088,1.318,0,1.437,2,"rød","12_11",4,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"108","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r14y12g04b29.jpeg","Stim\r17y20g40b07.jpeg",14,17,12,20,4,40,29,7,1,-4,-1,0,1,0,0,1.894,1.24,1.566,0,2,"rød","12_11",3,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"109","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y22g16b15.jpeg","Stim\r13y21g23b09.jpeg",17,13,22,21,16,23,15,9,1,-4,-1,0,0,1,1,1.435,2.547,1.53,0,2,"rød","12_11",-4,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"110","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r06y19g29b08.jpeg","Stim\r05y28g23b30.jpeg",6,5,19,28,29,23,8,30,2,-4,0,-1,0,1,1,1.099,1.56,0,2.498,2,"rød","12_11",-1,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"111","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r20y14g02b19.jpeg","Stim\r04y39g24b15.jpeg",20,4,14,39,2,24,19,15,4,-4,0,1,0,1,0,1.315,1.229,0,2.282,2,"blå","12_11",-4,0,1,1,"Right_lead","Male","Female","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"112","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r10y13g07b36.jpeg","Stim\r15y17g24b30.jpeg",10,15,13,17,7,24,36,30,3,-4,0,-1,0,1,1,1.037,1.233,0,1.405,2,"blå","12_11",-6,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"113","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r07y06g08b05.jpeg","Stim\r18y13g28b06.jpeg",7,18,6,13,8,28,5,6,1,-4,-1,0,1,0,0,1.567,2.013,1.963,0,2,"blå","12_11",1,0,1,0,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"114","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,1,-3,0,1,0,1,0,1.572,1.701,0,2.231,2,"blå","12_11",-2,0,1,1,"Right_lead","Male","Female","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"115","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y13g22b35.jpeg","Stim\r21y03g15b37.jpeg",11,21,13,3,22,15,35,37,-1,4,1,0,0,1,1,1.622,1.944,1.614,0,2,"blå","12_11",2,1,0,1,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"116","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r05y40g33b16.jpeg",11,5,10,40,6,33,19,16,1,-4,0,-1,0,1,1,1.444,1.873,0,1.431,2,"blå","12_11",-3,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"117","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y07g07b24.jpeg","Stim\r12y07g16b25.jpeg",17,12,7,7,7,16,24,25,-2,4,0,1,0,1,1,0.952,1.661,0,1.679,2,"blå","12_11",1,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"118","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y11g38b07.jpeg","Stim\r10y02g36b05.jpeg",17,10,11,2,38,36,7,5,1,-4,0,-1,0,1,1,0.999,2.861,0,1.161,2,"blå","12_11",-2,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"119","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r06y14g31b25.jpeg","Stim\r14y12g04b29.jpeg",6,14,14,12,31,4,25,29,-1,4,0,1,0,1,1,1.719,2.465,0,1.378,2,"blå","12_11",4,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"120","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y14g08b23.jpeg","Stim\r11y10g06b19.jpeg",11,11,14,10,8,6,23,19,1,-4,0,-1,0,1,1,4.497,1.224,0,1.199,2,"blå","12_11",-4,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"121","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r07y02g03b06.jpeg","Stim\r19y10g06b15.jpeg",7,19,2,10,3,6,6,15,4,-4,0,1,1,0,1,1.451,2.096,0,1.16,2,"gul","12_11",8,0,1,1,"Right_lead","Male","Female","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"122","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r21y31g06b08.jpeg","Stim\r10y27g22b14.jpeg",21,10,31,27,6,22,8,14,2,-4,0,1,0,1,0,1.241,2.019,0,1.181,2,"gul","12_11",-4,0,1,1,"Right_lead","Male","Female","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"123","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r14y10g15b15.jpeg","Stim\r10y07g11b10.jpeg",14,10,10,7,15,11,15,10,-1,4,0,1,1,0,0,1.235,2.097,0,1.147,2,"gul","12_11",-3,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"124","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r04y28g27b06.jpeg","Stim\r10y27g22b14.jpeg",4,10,28,27,27,22,6,14,-3,4,1,0,1,0,0,1.434,1.563,2.728,0,2,"gul","12_11",-1,1,0,1,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"125","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r13y24g05b28.jpeg","Stim\r10y27g22b14.jpeg",13,10,24,27,5,22,28,14,-1,4,1,0,0,1,1,0.957,1.136,2.431,0,2,"gul","12_11",3,1,0,1,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"126","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r21y31g06b08.jpeg","Stim\r10y37g07b02.jpeg",21,10,31,37,6,7,8,2,1,-4,0,-1,1,0,0,2.566,2.978,0,1.114,2,"grøn","12_11",1,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"127","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r07y06g08b05.jpeg","Stim\r09y02g05b02.jpeg",7,9,6,2,8,5,5,2,-1,4,0,1,1,0,0,0.997,1.948,0,1.955,2,"grøn","12_11",-3,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"128","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r20y04g39b23.jpeg","Stim\r17y20g40b07.jpeg",20,17,4,20,39,40,23,7,-2,4,1,0,0,1,1,0.88,3.759,2.295,0,2,"grøn","12_11",1,1,0,1,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"129","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r04y28g27b06.jpeg","Stim\r09y06g26b32.jpeg",4,9,28,6,27,26,6,32,-2,4,1,0,1,0,0,1.783,1.412,1.71,0,2,"grøn","12_11",-1,1,0,1,"Left_lead","Female","Male","surrender",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"130","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y13g22b35.jpeg","Stim\r04y16g13b13.jpeg",11,4,13,16,22,13,35,13,-2,2,0,1,1,0,0,2.57,1.747,0,2.783,2,"grøn","12_11",-9,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"131","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r22y35g09b11.jpeg","Stim\r10y37g07b02.jpeg",22,10,35,37,9,7,11,2,-1,2,0,1,1,0,0,1.606,1.859,0,1.401,2,"grøn","12_11",-2,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"132","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r18y19g14b27.jpeg","Stim\r04y16g13b13.jpeg",18,4,19,16,14,13,27,13,2,-3,1,0,0,1,0,1.37,1.932,4.438,0,2,"grøn","12_11",-1,0,1,1,"Left_lead","Female","Male","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,0.970746357014026
"133","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y22g16b15.jpeg","Stim\r22y23g20b06.jpeg",17,22,22,23,16,20,15,6,1,-3,0,-1,1,0,0,0.795,1.69,0,1.299,2,"grøn","12_11",4,0,1,0,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"134","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y26g25b38.jpeg","Stim\r04y39g24b15.jpeg",11,4,26,39,25,24,38,15,-1,4,0,1,1,0,0,1.353,1.633,0,1.094,2,"grøn","12_11",-1,1,0,1,"Right_lead","Male","Female","stick",0.395622718182082,0.213620502503279,0.182155608293144,0.220058000691721,1.03013520759012
"135","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r10y02g36b05.jpeg","Stim\r09y07g06b09.jpeg",10,9,2,7,36,6,5,9,2,-1,0,1,0,1,0,5.521,9.827,0,13.074,1,"rød","10_12",-1,0,1,1,"Right_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"136","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r12y07g16b25.jpeg","Stim\r09y02g05b02.jpeg",12,9,7,2,16,5,25,2,3,-2,0,1,0,1,0,1.628,1.942,0,9.918,1,"rød","10_12",-3,0,1,1,"Right_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"137","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,3,-3,0,-1,0,1,1,2.329,1.93,0,3.411,1,"rød","10_12",-6,0,1,0,"Right_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"138","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r09y17g32b21.jpeg","Stim\r10y37g07b02.jpeg",9,10,17,37,32,7,21,2,2,-3,-1,0,1,0,0,4.776,1.99,13.944,0,1,"rød","10_12",1,0,1,0,"Left_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
"139","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r12y07g07b17.jpeg","Stim\r08y23g10b29.jpeg",12,8,7,23,7,10,17,29,2,-2,1,0,0,1,0,1.295,2.473,3.564,0,1,"rød","10_12",-4,0,1,1,"Left_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
"140","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r22y35g09b11.jpeg","Stim\r21y03g15b37.jpeg",22,21,35,3,9,15,11,37,2,-4,-1,0,0,1,1,1.439,1.437,2.497,0,1,"rød","10_12",-1,0,1,0,"Left_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
"141","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r06y19g29b08.jpeg","Stim\r05y09g02b34.jpeg",6,5,19,9,29,2,8,34,1,-2,0,-1,0,1,1,1.589,2.853,0,6.282,1,"rød","10_12",-1,0,1,0,"Right_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"142","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r08y12g20b03.jpeg","Stim\r07y02g03b06.jpeg",8,7,12,2,20,3,3,6,2,-3,0,-1,0,1,1,2.541,1.121,0,3.913,1,"rød","10_12",-1,0,1,0,"Right_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"143","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r16y09g06b10.jpeg","Stim\r18y13g28b06.jpeg",16,18,9,13,6,28,10,6,2,-2,0,1,0,1,0,1.309,2.74,0,5.699,1,"blå","10_12",-4,0,1,1,"Right_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,1.06425612892381
"144","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r17y20g40b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,20,24,40,16,7,4,1,-2,-1,0,0,1,1,2.064,1.812,3.281,0,1,"blå","10_12",-3,0,1,0,"Left_lead","Female","Female","surrender",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
"145","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r04y16g13b13.jpeg","Stim\r14y10g15b15.jpeg",4,14,16,10,13,15,13,15,4,-2,1,0,1,0,1,1.515,2.71,1.391,0,1,"blå","10_12",2,0,1,1,"Left_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
"146","12_1","10_1","10",12,"Female","Female",26,24,"Stim\r21y24g16b04.jpeg","Stim\r09y02g05b02.jpeg",21,9,24,2,16,5,4,2,4,-1,1,0,0,1,0,1.376,2.016,1.298,0,1,"blå","10_12",-2,0,1,1,"Left_lead","Female","Female","stick",0.352296065189777,0.216657864492136,-0.130480124777104,0.230579460165299,0.939623435395404
